symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
MTD,2017-05-04,2017-05-05,2017-06-19,549.9,594.78,0.00015323006206735155,0.08161483906164757,0.08161483906164757,0.08426121113083662,8.161483906164758
TXN,2017-07-25,2017-07-26,2017-09-07,83.0,82.0,0.0010608684246077747,-0.012048192771084376,-0.012048192771084487,0.0880520792424453,-1.2048192771084487
BA,2017-07-26,2017-07-27,2017-09-08,237.13,238.78,0.0003711488574304453,0.006958208577573455,0.006958208577573455,0.0880105285624815,0.6958208577573455
LH,2017-07-26,2017-07-27,2017-09-08,138.74,135.35,0.0006343558351050994,-0.024434193455384223,-0.024434193455384223,0.0880105285624815,-2.4434193455384223
META,2017-07-26,2017-07-27,2017-09-08,174.7,170.95,0.0005037809305236491,-0.02146536920435027,-0.02146536920435027,0.0880105285624815,-2.146536920435027
NDAQ,2017-07-26,2017-07-27,2017-09-08,24.83,24.78,0.003544523905053625,-0.002013693113169457,-0.002013693113169346,0.0880105285624815,-0.20136931131693458
APD,2017-08-01,2017-08-02,2017-09-14,148.34,150.07,0.0005918078740819467,0.011662397195631558,0.01166239719563178,0.08778878004131596,1.166239719563178
XYL,2017-08-01,2017-08-02,2017-09-14,59.46,63.01,0.0014764342422017485,0.059704002690884606,0.059704002690884606,0.08778878004131596,5.9704002690884606
HUM,2017-08-02,2017-08-03,2017-09-15,241.83,249.28,0.0003626069754231106,0.03080676508290936,0.030806765082909582,0.08768924486657083,3.080676508290958
HII,2017-08-03,2017-08-04,2017-09-18,213.97,215.57,0.00041059764594067905,0.007477683787446843,0.007477683787446621,0.0878555783019271,0.7477683787446621
TDY,2017-08-03,2017-08-04,2017-09-18,148.62,158.25,0.000591142365105148,0.06479612434396453,0.06479612434396431,0.0878555783019271,6.479612434396431
TSN,2017-08-07,2017-08-08,2017-09-20,66.61,65.78,0.0013215486293257491,-0.01246059150277734,-0.01246059150277734,0.08802835419938815,-1.246059150277734
GDDY,2017-08-12,2017-08-15,2017-09-27,42.28,42.93,0.002079121184154784,0.015373699148533593,0.015373699148533593,0.08790524366606427,1.5373699148533593
STZ,2017-10-05,2017-10-06,2017-11-17,209.28,216.29,0.0004250805933436391,0.0334957951070336,0.0334957951070336,0.08896086657495679,3.34957951070336
IBKR,2017-10-17,2017-10-18,2017-11-30,12.25,14.27,0.007274719389703809,0.16489795918367345,0.16489795918367345,0.08911531252387166,16.489795918367346
BX,2017-10-19,2017-10-20,2017-12-04,34.25,32.11,0.0026021370696700167,-0.06248175182481752,-0.06248175182481741,0.08912319463619807,-6.2481751824817415
TMUS,2017-10-22,2017-10-24,2017-12-06,61.74,62.12,0.0014477695304584222,0.006154842889536605,0.006154842889536605,0.08938529081050299,0.6154842889536605
CAT,2017-10-24,2017-10-25,2017-12-07,137.21,142.89,0.0006525794062177975,0.041396399679323403,0.041396399679323403,0.089540420327144,4.13963996793234
AVY,2017-10-25,2017-10-26,2017-12-08,103.5,113.73,0.0008641114602936476,0.09884057971014504,0.09884057971014482,0.08943553614039253,9.884057971014482
HLT,2017-10-26,2017-10-27,2017-12-11,71.8,77.47,0.0012473460328222153,0.07896935933147642,0.07896935933147642,0.08955944515663505,7.896935933147642
