symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
ERIE,2023,1,2023Q1,2166,2023-04-28,Erie Indemnity,Financial Services,Insurance - Brokers,12169,-1.4541
ETN,2023,1,2023Q1,6733,2023-05-02,Eaton Corporation,Industrials,Industrial - Machinery,60328,14.3915
FANG,2023,1,2023Q1,3017,2023-05-02,Diamondback Energy,Energy,Oil & Gas Exploration & Production,48261,-10.6743
FAST,2023,1,2023Q1,4459,2023-04-13,Fastenal,Industrials,Industrial - Distribution,56820,3.3866
FCX,2023,1,2023Q1,4132,2023-04-21,Freeport-McMoRan,Basic Materials,Copper,57164,-10.4449
FE,2023,1,2023Q1,5555,2023-04-28,FirstEnergy,Utilities,Regulated Electric,44352,-5.7636
HAS,2023,1,2023Q1,6124,2023-04-27,Hasbro,Consumer Cyclical,Leisure,36713,17.2729
HBAN,2023,1,2023Q1,5587,2023-04-20,Huntington Bancshares,Financial Services,Banks - Regional,53125,-8.0236
HCA,2023,1,2023Q1,3749,2023-04-21,HCA Healthcare,Healthcare,Medical - Care Facilities,44469,0.5355
HD,2023,1,2023Q1,5975,2023-05-16,Home Depot (The),Consumer Cyclical,Home Improvement,52361,6.6819
HIG,2023,1,2023Q1,6813,2023-04-28,Hartford (The),Financial Services,Insurance - Diversified,49214,2.1885
HII,2023,1,2023Q1,3156,2023-05-04,Huntington Ingalls Industries,Industrials,Aerospace & Defense,51720,12.3654
HSIC,2023,1,2023Q1,3728,2023-05-09,Henry Schein,Healthcare,Medical - Distribution,54120,-0.1128
IBM,2023,1,2023Q1,6845,2023-04-19,IBM,Technology,Information Technology Services,51081,1.5965
IEX,2023,1,2023Q1,2896,2023-04-27,IDEX Corporation,Industrials,Industrial - Machinery,46282,-1.3919
JBL,2023,1,2023Q1,2273,2022-12-15,Jabil,Technology,"Hardware, Equipment & Parts",45658,8.3058
KEYS,2023,1,2023Q1,3051,2023-02-21,Keysight Technologies,Technology,"Hardware, Equipment & Parts",48696,-14.7666
KIM,2023,1,2023Q1,4703,2023-04-27,Kimco Realty,Real Estate,REIT - Retail,46570,3.9657
KO,2023,1,2023Q1,6875,2023-04-24,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,49183,-5.8392
KR,2023,1,2023Q1,6884,2022-06-16,Kroger,Consumer Defensive,Grocery Stores,53647,-8.1368
LHX,2023,1,2023Q1,4437,2023-04-28,L3Harris,Industrials,Aerospace & Defense,37143,-4.4848
LOW,2023,1,2023Q1,6144,2023-05-23,Lowe's,Consumer Cyclical,Home Improvement,55810,9.2493
LULU,2023,1,2023Q1,2302,2023-06-01,Lululemon Athletica,Consumer Cyclical,Apparel - Retail,50393,17.3808
MAA,2023,1,2023Q1,3388,2023-04-27,Mid-America Apartment Communities,Real Estate,REIT - Residential,59613,4.6608
MAR,2023,1,2023Q1,5495,2023-05-02,Marriott International,Consumer Cyclical,Travel Lodging,51786,6.6533
MAS,2023,1,2023Q1,6244,2023-04-26,Masco,Industrials,Construction,52336,8.7779
MCK,2023,1,2023Q1,5404,2022-08-03,McKesson Corporation,Healthcare,Medical - Distribution,53355,5.8545
META,2023,1,2023Q1,3839,2023-04-26,Meta Platforms,Communication Services,Internet Content & Information,57066,26.5282
MGM,2023,1,2023Q1,3216,2023-05-01,MGM Resorts,Consumer Cyclical,"Gambling, Resorts & Casinos",49626,-4.7785
MHK,2023,1,2023Q1,3849,2023-04-28,Mohawk Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",61962,-2.1563
MLM,2023,1,2023Q1,3789,2023-05-04,Martin Marietta Materials,Basic Materials,Construction Materials,52800,15.7346
MMM,2023,1,2023Q1,6903,2023-04-25,3M,Industrials,Conglomerates,60087,-3.8707
MSFT,2023,1,2023Q1,5803,2022-10-25,Microsoft,Technology,Software - Infrastructure,55956,-1.3006
MTB,2023,1,2023Q1,4881,2023-04-17,M&T Bank,Financial Services,Banks - Regional,64384,7.4106
MTCH,2023,1,2023Q1,2602,2023-05-03,Match Group,Communication Services,Internet Content & Information,56853,25.1807
MU,2023,1,2023Q1,5771,2022-12-21,Micron Technology,Technology,Semiconductors,45039,18.3504
NEM,2023,1,2023Q1,6518,2023-04-27,Newmont,Basic Materials,Gold,58851,-12.0679
NRG,2023,1,2023Q1,4243,2023-05-04,NRG Energy,Utilities,Independent Power Producers,23818,2.0335
NTAP,2023,1,2023Q1,5382,2022-08-24,NetApp,Technology,Computer Hardware,56429,-9.2557
NWSA,2023,1,2023Q1,3901,2022-11-08,News Corp (Class A),Communication Services,Entertainment,34103,4.213
ORLY,2023,1,2023Q1,4325,2023-04-27,O'Reilly Auto Parts,Consumer Cyclical,Specialty Retail,58490,1.4427
OXY,2023,1,2023Q1,6962,2023-05-10,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,50209,0.7036
PCAR,2023,1,2023Q1,6278,2023-04-25,Paccar,Industrials,Agricultural - Machinery,40838,3.2805
PEG,2023,1,2023Q1,6972,2023-05-02,Public Service Enterprise Group,Utilities,Regulated Electric,54013,-1.9164
PEP,2023,1,2023Q1,6982,2023-04-25,PepsiCo,Consumer Defensive,Beverages - Non-Alcoholic,25550,-2.9057
PFE,2023,1,2023Q1,6992,2023-05-02,Pfizer,Healthcare,Drug Manufacturers - General,71764,0.3826
PG,2023,1,2023Q1,7003,2022-10-19,Procter & Gamble,Consumer Defensive,Household & Personal Products,49095,16.2655
PM,2023,1,2023Q1,4538,2023-04-20,Philip Morris International,Consumer Defensive,Tobacco,57159,-9.5853
PODD,2023,1,2023Q1,2385,2023-05-04,Insulet Corporation,Healthcare,Medical - Devices,65485,-10.4025
PPL,2023,1,2023Q1,5096,2023-05-04,PPL Corporation,Utilities,Regulated Electric,40334,-5.265
PTC,2023,1,2023Q1,2645,2023-02-01,PTC Inc.,Technology,Software - Application,62782,-14.0468
RJF,2023,1,2023Q1,3318,2023-01-25,Raymond James Financial,Financial Services,Financial - Capital Markets,56440,-19.6935
RL,2023,1,2023Q1,4643,2022-08-09,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,48636,-8.7485
RMD,2023,1,2023Q1,3238,2022-10-27,ResMed,Healthcare,Medical - Instruments & Supplies,58978,-4.9034
ROST,2023,1,2023Q1,4262,2023-05-17,Ross Stores,Consumer Cyclical,Apparel - Retail,36215,7.072
STT,2023,1,2023Q1,4932,2023-04-17,State Street Corporation,Financial Services,Asset Management,67773,-13.37
STX,2023,1,2023Q1,4020,2022-10-28,Seagate Technology,Technology,Computer Hardware,60134,7.0439
STZ,2023,1,2023Q1,4808,2022-06-30,Constellation Brands,Consumer Defensive,Beverages - Wineries & Distilleries,50385,0.041
TMUS,2023,1,2023Q1,2923,2023-04-27,T-Mobile US,Communication Services,Telecommunications Services,62133,-12.7784
TSN,2023,1,2023Q1,4796,2023-02-06,Tyson Foods,Consumer Defensive,Agricultural Farm Products,71242,-9.0583
VLO,2023,1,2023Q1,4942,2023-04-27,Valero Energy,Energy,Oil & Gas Refining & Marketing,33938,-2.7864
VMC,2023,1,2023Q1,5358,2023-05-04,Vulcan Materials Company,Basic Materials,Construction Materials,31131,16.062
VZ,2023,1,2023Q1,6164,2023-04-25,Verizon,Communication Services,Telecommunications Services,53959,-4.9596
WAT,2023,1,2023Q1,5064,2023-05-09,Waters Corporation,Healthcare,Medical - Diagnostics & Research,52054,-12.2192
WBD,2023,1,2023Q1,2513,2023-05-05,Warner Bros. Discovery,Communication Services,Entertainment,57675,-1.1354
WDC,2023,1,2023Q1,4315,2022-10-27,Western Digital,Technology,Computer Hardware,47593,1.2003
WEC,2023,1,2023Q1,4407,2023-05-01,WEC Energy Group,Utilities,Regulated Electric,42718,-6.1246
YUM,2023,1,2023Q1,5565,2023-05-03,Yum! Brands,Consumer Cyclical,Restaurants,43028,-2.5892
ABT,2023,2,2023Q2,6570,2023-07-19,Abbott Laboratories,Healthcare,Medical - Devices,47977,-2.3749
AKAM,2023,2,2023Q2,4600,2023-08-08,Akamai Technologies,Technology,Software - Infrastructure,47957,13.6704
AMP,2023,2,2023Q2,4774,2023-07-27,Ameriprise Financial,Financial Services,Asset Management,51968,-2.6602
AON,2023,2,2023Q2,5669,2023-07-28,Aon,Financial Services,Insurance - Brokers,57505,-1.16
APO,2023,2,2023Q2,2111,2023-08-03,Apollo Global Management,Financial Services,Asset Management - Global,50617,12.8489
BAX,2023,2,2023Q2,6476,2023-07-27,Baxter International,Healthcare,Medical - Instruments & Supplies,51563,-21.001
CAT,2023,2,2023Q2,6620,2023-08-01,Caterpillar Inc.,Industrials,Agricultural - Machinery,56431,4.054
CBRE,2023,2,2023Q2,4672,2023-07-27,CBRE Group,Real Estate,Real Estate - Services,38533,-3.531
CCL,2023,2,2023Q2,5413,2023-06-26,Carnival,Consumer Cyclical,Leisure,50679,13.4177
CEG,2023,2,2023Q2,2551,2023-08-06,Constellation Energy,Utilities,Renewable Utilities,40863,6.3498
CF,2023,2,2023Q2,4468,2023-08-03,CF Industries,Basic Materials,Agricultural Inputs,45792,1.7979
CHRW,2023,2,2023Q2,4630,2023-08-02,C.H. Robinson,Industrials,Integrated Freight & Logistics,53457,-7.0813
CHTR,2023,2,2023Q2,3427,2023-07-28,Charter Communications,Communication Services,Telecommunications Services,51090,8.691
CI,2023,2,2023Q2,6356,2023-08-03,Cigna,Healthcare,Medical - Healthcare Plans,57306,-5.4041
CL,2023,2,2023Q2,6630,2023-07-28,Colgate-Palmolive,Consumer Defensive,Household & Personal Products,42462,-4.098
CLX,2023,2,2023Q2,6529,2023-02-02,Clorox,Consumer Defensive,Household & Personal Products,58633,10.9574
COP,2023,2,2023Q2,6650,2023-08-03,ConocoPhillips,Energy,Oil & Gas Exploration & Production,49196,6.9037
COST,2023,2,2023Q2,5835,2023-03-02,Costco,Consumer Defensive,Discount Stores,52863,1.6986
CPRT,2023,2,2023Q2,3092,2023-02-21,Copart,Consumer Cyclical,Auto - Dealerships,30208,10.614
DASH,2023,2,2023Q2,2077,2023-08-02,DoorDash,Communication Services,Internet Content & Information,45223,-5.8735
DD,2023,2,2023Q2,2954,2023-08-02,DuPont,Basic Materials,Chemicals - Specialty,48645,-2.4201
DTE,2023,2,2023Q2,6712,2023-07-27,DTE Energy,Utilities,Regulated Electric,37026,-11.4007
DUK,2023,2,2023Q2,6377,2023-08-08,Duke Energy,Utilities,Regulated Electric,29647,5.2532
EME,2023,2,2023Q2,2007,2023-07-27,"EMCOR Group, Inc.",Industrials,Engineering & Construction,51927,17.7378
EMR,2023,2,2023Q2,6550,2023-05-03,Emerson Electric,Industrials,Industrial - Machinery,48680,7.0664
EPAM,2023,2,2023Q2,2572,2023-08-03,EPAM Systems,Technology,Information Technology Services,53728,11.2959
EQIX,2023,2,2023Q2,3717,2023-08-02,Equinix,Real Estate,REIT - Specialty,57178,-3.6506
ES,2023,2,2023Q2,4292,2023-08-01,Eversource Energy,Utilities,Regulated Electric,46195,-12.4153
ETN,2023,2,2023Q2,6732,2023-08-01,Eaton Corporation,Industrials,Industrial - Machinery,65383,7.8365
F,2023,2,2023Q2,6762,2023-07-27,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,43783,-10.0219
FDX,2023,2,2023Q2,6267,2022-12-20,FedEx,Industrials,Integrated Freight & Logistics,52405,28.1351
FFIV,2023,2,2023Q2,4181,2023-04-19,"F5, Inc.",Technology,Software - Infrastructure,44538,7.0777
FISV,2023,2,2023Q2,5126,2023-07-27,"Fiserv, Inc.",Technology,Information Technology Services,52374,-4.4776
FTNT,2023,2,2023Q2,3060,2023-08-03,Fortinet,Technology,Software - Infrastructure,55185,-20.2086
GDDY,2023,2,2023Q2,2202,2023-08-03,GoDaddy,Technology,Software - Infrastructure,51045,-0.6207
GEHC,2023,2,2023Q2,2394,2023-07-25,GE HealthCare,Healthcare,Medical - Healthcare Information Services,54473,-16.9292
GM,2023,2,2023Q2,3920,2023-07-25,General Motors,Consumer Cyclical,Auto - Manufacturers,59407,-16.4885
HPQ,2023,2,2023Q2,6446,2023-05-30,HP Inc.,Technology,Computer Hardware,52172,6.0136
ICE,2023,2,2023Q2,4578,2023-08-03,Intercontinental Exchange,Financial Services,Financial - Data & Stock Exchanges,51778,0.6261
IFF,2023,2,2023Q2,6417,2023-08-08,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,61975,5.7888
IP,2023,2,2023Q2,6854,2023-07-27,International Paper,Consumer Cyclical,Packaging & Containers,55566,2.5466
ISRG,2023,2,2023Q2,4518,2023-07-20,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,50460,-10.7145
JBL,2023,2,2023Q2,2272,2023-03-16,Jabil,Technology,"Hardware, Equipment & Parts",39562,-2.7138
JPM,2023,2,2023Q2,6427,2023-07-14,JPMorgan Chase,Financial Services,Banks - Diversified,56690,-1.2225
KHC,2023,2,2023Q2,3687,2023-08-02,Kraft Heinz,Consumer Defensive,Packaged Foods,27874,-5.8807
KO,2023,2,2023Q2,6874,2023-07-26,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,50970,-6.2972
LDOS,2023,2,2023Q2,2905,2023-08-01,Leidos,Technology,Information Technology Services,56691,1.6038
LEN,2023,2,2023Q2,4764,2023-06-15,Lennar,Consumer Cyclical,Residential Construction,62741,10.5272
LHX,2023,2,2023Q2,4436,2023-07-27,L3Harris,Industrials,Aerospace & Defense,32899,-17.0912
LIN,2023,2,2023Q2,5864,2023-07-27,Linde plc,Basic Materials,Chemicals - Specialty,56265,-0.3606
LMT,2023,2,2023Q2,6892,2023-07-18,Lockheed Martin,Industrials,Aerospace & Defense,56508,-4.5897
LVS,2023,2,2023Q2,2875,2023-07-19,Las Vegas Sands,Consumer Cyclical,"Gambling, Resorts & Casinos",49038,-8.0456
LW,2023,2,2023Q2,3027,2023-01-05,Lamb Weston,Consumer Defensive,Packaged Foods,36759,14.8605
LYB,2023,2,2023Q2,4007,2023-08-04,LyondellBasell,Basic Materials,Chemicals - Specialty,52032,4.2518
MAS,2023,2,2023Q2,6243,2023-07-27,Masco,Industrials,Construction,50292,-8.7323
MCK,2023,2,2023Q2,5403,2022-11-01,McKesson Corporation,Healthcare,Medical - Distribution,57362,-3.6017
MET,2023,2,2023Q2,5168,2023-08-03,MetLife,Financial Services,Insurance - Life,49795,4.6215
MMC,2023,2,2023Q2,5994,2023-07-20,Marsh McLennan,Financial Services,Insurance - Brokers,49303,4.0724
MNST,2023,2,2023Q2,4041,2023-08-03,Monster Beverage,Consumer Defensive,Beverages - Non-Alcoholic,39563,-2.9493
MOS,2023,2,2023Q2,4111,2023-08-02,Mosaic Company (The),Basic Materials,Agricultural Inputs,45498,-3.4551
MTCH,2023,2,2023Q2,2601,2023-08-02,Match Group,Communication Services,Internet Content & Information,52033,-4.572
MTD,2023,2,2023Q2,3437,2023-07-27,Mettler Toledo,Healthcare,Medical - Diagnostics & Research,64601,-14.7379
NDSN,2023,2,2023Q2,2542,2023-05-23,Nordson Corporation,Industrials,Industrial - Machinery,44191,12.0468
NRG,2023,2,2023Q2,4242,2023-08-08,NRG Energy,Utilities,Independent Power Producers,32798,3.6514
NWS,2023,2,2023Q2,3657,2023-02-09,News Corp (Class B),Communication Services,Entertainment,36603,-20.4796
ON,2023,2,2023Q2,2492,2023-07-31,ON Semiconductor,Technology,Semiconductors,53601,-7.898
OXY,2023,2,2023Q2,6961,2023-08-03,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,57992,6.6067
PCG,2023,2,2023Q2,2452,2023-07-27,PG&E Corporation,Utilities,Regulated Electric,38212,-5.2514
PEG,2023,2,2023Q2,6971,2023-08-01,Public Service Enterprise Group,Utilities,Regulated Electric,49958,-3.533
PLD,2023,2,2023Q2,4900,2023-07-18,Prologis,Real Estate,REIT - Industrial,48949,-2.2504
PNC,2023,2,2023Q2,5964,2023-07-18,PNC Financial Services,Financial Services,Banks - Regional,36491,-5.1667
PPL,2023,2,2023Q2,5095,2023-08-04,PPL Corporation,Utilities,Regulated Electric,29029,-3.605
PRU,2023,2,2023Q2,5033,2023-08-02,Prudential Financial,Financial Services,Insurance - Life,48675,2.9064
PSKY,2023,2,2023Q2,5759,2023-08-07,Paramount Skydance Corp,Communication Services,Entertainment,50847,-15.3699
PSX,2023,2,2023Q2,4061,2023-08-02,Phillips 66,Energy,Oil & Gas Refining & Marketing,51992,9.6869
REGN,2023,2,2023Q2,3930,2023-08-03,Regeneron Pharmaceuticals,Healthcare,Biotechnology,52489,6.878
RF,2023,2,2023Q2,5464,2023-07-21,Regions Financial Corporation,Financial Services,Banks - Regional,44589,-8.7961
RL,2023,2,2023Q2,4642,2022-11-10,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,50811,15.6472
RMD,2023,2,2023Q2,3237,2023-01-26,ResMed,Healthcare,Medical - Instruments & Supplies,62321,-10.9448
ROK,2023,2,2023Q2,5305,2023-04-27,Rockwell Automation,Industrials,Industrial - Machinery,47508,12.8848
SNA,2023,2,2023Q2,6201,2023-07-20,Snap-on,Industrials,Manufacturing - Tools & Accessories,53646,-8.7357
SPG,2023,2,2023Q2,5053,2023-08-02,Simon Property Group,Real Estate,REIT - Retail,39311,-6.1664
STE,2023,2,2023Q2,2826,2022-11-10,Steris,Healthcare,Medical - Devices,31059,13.0948
STT,2023,2,2023Q2,4931,2023-07-14,State Street Corporation,Financial Services,Asset Management,58914,-12.7937
STX,2023,2,2023Q2,4019,2023-01-25,Seagate Technology,Technology,Computer Hardware,58711,-0.8032
SWKS,2023,2,2023Q2,3738,2023-05-08,Skyworks Solutions,Technology,Semiconductors,33797,-1.4253
SYY,2023,2,2023Q2,6006,2023-01-31,Sysco,Consumer Defensive,Food Distribution,57816,-3.9949
TDY,2023,2,2023Q2,2724,2023-07-26,Teledyne Technologies,Technology,"Hardware, Equipment & Parts",28011,-1.1357
TJX,2023,2,2023Q2,6062,2022-08-17,TJX Companies,Consumer Cyclical,Apparel - Retail,53072,-7.967
TMUS,2023,2,2023Q2,2922,2023-07-27,T-Mobile US,Communication Services,Telecommunications Services,58534,-2.4523
TPR,2023,2,2023Q2,4840,2023-02-09,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,62216,-6.8503
TRMB,2023,2,2023Q2,2684,2023-08-03,Trimble Inc.,Technology,"Hardware, Equipment & Parts",41804,-4.5015
UDR,2023,2,2023Q2,3557,2023-07-27,"UDR, Inc.",Real Estate,REIT - Residential,76930,-9.0567
VICI,2023,2,2023Q2,2502,2023-07-27,Vici Properties,Real Estate,REIT - Diversified,46897,-4.7634
VLO,2023,2,2023Q2,4941,2023-07-27,Valero Energy,Energy,Oil & Gas Refining & Marketing,48760,12.5852
VMC,2023,2,2023Q2,5357,2023-08-03,Vulcan Materials Company,Basic Materials,Construction Materials,36214,-5.5989
VTRS,2023,2,2023Q2,4870,2023-08-07,Viatris,Healthcare,Drug Manufacturers - Specialty & Generic,35338,-6.61
WELL,2023,2,2023Q2,4354,2023-08-01,Welltower,Real Estate,REIT - Healthcare Facilities,48760,0.5234
WMB,2023,2,2023Q2,6436,2023-08-03,Williams Companies,Energy,Oil & Gas Midstream,55449,1.9596
XOM,2023,2,2023Q2,7082,2023-07-28,ExxonMobil,Energy,Oil & Gas Integrated,54920,8.2906
ABBV,2023,3,2023Q3,3939,2023-10-27,AbbVie,Healthcare,Drug Manufacturers - General,67781,4.1598
ACGL,2023,3,2023Q3,2421,2023-10-31,Arch Capital Group,Financial Services,Insurance - Diversified,49674,-5.4295
ADI,2023,3,2023Q3,5325,2023-08-23,Analog Devices,Technology,Semiconductors,39470,-2.5812
AES,2023,3,2023Q3,5431,2023-11-03,AES Corporation,Utilities,Diversified Utilities,51186,22.7097
APA,2023,3,2023Q3,5605,2023-11-02,APA Corporation,Energy,Oil & Gas Exploration & Production,33590,-10.7549
APH,2023,3,2023Q3,4425,2023-10-25,Amphenol,Technology,"Hardware, Equipment & Parts",55711,16.6793
ATO,2023,3,2023Q3,3005,2023-08-03,Atmos Energy,Utilities,Regulated Gas,15603,-5.326
AVB,2023,3,2023Q3,4651,2023-10-26,AvalonBay Communities,Real Estate,REIT - Residential,66688,6.3991
AVY,2023,3,2023Q3,5983,2023-10-25,Avery Dennison,Industrials,Business Equipment & Supplies,37056,12.0876
BAX,2023,3,2023Q3,6475,2023-11-02,Baxter International,Healthcare,Medical - Instruments & Supplies,54341,18.0238
BKR,2023,3,2023Q3,3246,2023-10-26,Baker Hughes,Energy,Oil & Gas Equipment & Services,50570,-5.2322
BR,2023,3,2023Q3,3112,2023-05-02,Broadridge Financial Solutions,Technology,Information Technology Services,51750,9.1899
BSX,2023,3,2023Q3,5748,2023-10-26,Boston Scientific,Healthcare,Medical - Devices,46035,9.922
CHD,2023,3,2023Q3,3614,2023-11-03,Church & Dwight,Consumer Defensive,Household & Personal Products,53348,1.0548
CL,2023,3,2023Q3,6629,2023-10-27,Colgate-Palmolive,Consumer Defensive,Household & Personal Products,37478,6.2397
CMCSA,2023,3,2023Q3,4960,2023-10-26,Comcast,Communication Services,Telecommunications Services,50645,-1.5205
CMG,2023,3,2023Q3,4150,2023-10-27,Chipotle Mexican Grill,Consumer Cyclical,Restaurants,58484,22.9404
COO,2023,3,2023Q3,3416,2023-08-30,Cooper Companies (The),Healthcare,Medical - Instruments & Supplies,46907,-14.5153
COR,2023,3,2023Q3,5105,2023-08-02,Cencora,Healthcare,Medical - Distribution,48273,-6.404
CSCO,2023,3,2023Q3,5823,2023-05-17,Cisco,Technology,Communication Equipment,43310,10.2728
CSGP,2023,3,2023Q3,2461,2024-02-20,CoStar Group,Real Estate,Real Estate - Services,64085,13.0108
CTAS,2023,3,2023Q3,5147,2023-03-29,Cintas,Industrials,Specialty Business Services,48554,6.8975
CTVA,2023,3,2023Q3,2943,2023-11-09,Corteva,Basic Materials,Agricultural Inputs,56168,-2.3858
DASH,2023,3,2023Q3,2076,2023-11-01,DoorDash,Communication Services,Internet Content & Information,46954,33.8208
DD,2023,3,2023Q3,2953,2023-11-01,DuPont,Basic Materials,Chemicals - Specialty,55771,0.7543
DG,2023,3,2023Q3,3978,2023-12-07,Dollar General,Consumer Defensive,Discount Stores,57056,0.0747
DGX,2023,3,2023Q3,4950,2023-10-24,Quest Diagnostics,Healthcare,Medical - Diagnostics & Research,43910,11.091
DOW,2023,3,2023Q3,2963,2023-10-24,Dow Inc.,Basic Materials,Chemicals,51974,5.4934
DTE,2023,3,2023Q3,6711,2023-11-01,DTE Energy,Utilities,Regulated Electric,50602,16.6528
DVN,2023,3,2023Q3,5271,2023-11-08,Devon Energy,Energy,Oil & Gas Exploration & Production,57034,1.2365
EL,2023,3,2023Q3,4743,2023-05-03,Estée Lauder Companies (The),Consumer Defensive,Household & Personal Products,50988,-18.6812
EME,2023,3,2023Q3,2006,2023-10-26,"EMCOR Group, Inc.",Industrials,Engineering & Construction,56186,12.072
EPAM,2023,3,2023Q3,2571,2023-11-02,EPAM Systems,Technology,Information Technology Services,54303,35.2735
EQIX,2023,3,2023Q3,3716,2023-10-25,Equinix,Real Estate,REIT - Specialty,59393,17.5202
ES,2023,3,2023Q3,4291,2023-11-06,Eversource Energy,Utilities,Regulated Electric,50303,11.1312
ESS,2023,3,2023Q3,3817,2023-10-27,Essex Property Trust,Real Estate,REIT - Residential,45007,8.8856
FRT,2023,3,2023Q3,3575,2023-11-02,Federal Realty Investment Trust,Real Estate,REIT - Retail,39424,11.6747
FTNT,2023,3,2023Q3,3059,2023-11-02,Fortinet,Technology,Software - Infrastructure,51839,-2.5699
